title	slug	provider	url	host	http	pageTitle	reason
Sydney International Student Award (Bangladesh) 2024/25	sydney-international-student-award-bangladesh-2024-25	The University of Sydney	https://www.sydney.edu.au/scholarships/e/sydney-international-student-award-bangladesh.html	www.sydney.edu.au	200	Sydney International Student Award - The University of Sydney	title match 4/5
Sydney International Student Award (Indonesia) at University of Sydney 2026	sydney-international-student-award-indonesia-at-university-of-sydney-2026	The University of Sydney	https://www.sydney.edu.au/scholarships/e/sydney-international-student-award-indonesia.html	www.sydney.edu.au	200	Sydney International Student Award - The University of Sydney	title match 6/7
Margaret Hamer Scholarship for Women in Engineering at The University of Sydney 2026	margaret-hamer-scholarship-for-women-in-engineering-at-the-university-of-sydney-2026	The University of Sydney	https://www.sydney.edu.au/scholarships/b/margaret-hamer-scholarship-for-women-in-engineering.html	www.sydney.edu.au	200	Margaret Hamer Scholarship for Women in Engineering - Scholarships	title match 5/7
Architecture, Design and Planning Deans Merit Scholarship at University of Sydney 2026	architecture-design-and-planning-deans-merit-scholarship-at-university-of-sydney-2026	The University of Sydney	https://www.sydney.edu.au/scholarships/a/deans-merit-scholarship.html	www.sydney.edu.au	200	Architecture, Design and Planning Dean&#39;s Merit Scholarship - Scholarships	title match 5/8
Business School International Scholarship at University of Sydney 2025	business-school-international-scholarship-at-university-of-sydney-2025	The University of Sydney	https://www.sydney.edu.au/scholarships/a/international-scholarship.html	www.sydney.edu.au	200	Business School&#39;s International Scholarship - Scholarships	title match 4/6
Research Scholarship in Engineering Processable - Tough Hydrogels at The University of Sydney 2026	research-scholarship-in-engineering-processable-tough-hydrogels-at-the-university-of-sydney-2026	The University of Sydney	https://www.sydney.edu.au/scholarships/b/research-scholarship-in-engineering-processable-tough-hydrogels.html	www.sydney.edu.au	200	Research Scholarship in Engineering Processable - Tough Hydrogels - Scholarships	title match 6/8
Alison Burrell Bequest Scholarship at University of Sydney 2026	alison-burrell-bequest-scholarship-at-university-of-sydney-2026	The University of Sydney	https://www.sydney.edu.au/scholarships/a/alison-burrell-bequest.html	www.sydney.edu.au	200	Alison Burrell Bequest - Scholarships	title match 4/6
University of Sydney International Stipend Scholarship (USYDIS)	university-of-sydney-international-stipend-scholarship-usydis-s4d	University of Sydney	https://www.sydney.edu.au/scholarships/australian-government-research-training-program/rtp-international.html	www.sydney.edu.au	200	RTP scholarships – International - The University of Sydney	title match 4/6
Sydney International Undergraduate Academic Excellence Scholarship	sydney-international-undergraduate-academic-excellence-scholarship-s4d	University of Sydney	https://www.sydney.edu.au/scholarships/e/sydney-international-undergraduate-academic-excellence-scholarship.html	www.sydney.edu.au	200	Sydney International Undergraduate Academic Excellence Scholarship - Scholarships	title match 6/6
Chemical Engineering and Technology — Shenyang University of Chemical Technology (Bachelor's)	chemical-engineering-and-technology-shenyang-university-of-chemical-technology-bachelor-s	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 6/8
Communication Engineering — Shenyang University of Chemical Technology (Bachelor's)	communication-engineering-shenyang-university-of-chemical-technology-bachelor-s	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 4/7
Computer Science and Technology — Shenyang University of Chemical Technology (Bachelor's)	computer-science-and-technology-shenyang-university-of-chemical-technology-bachelor-s	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 5/8
Pharmaceutical Engineering — Shenyang University of Chemical Technology (Bachelor's)	pharmaceutical-engineering-shenyang-university-of-chemical-technology-bachelor-s	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 4/7
Oil and Gas storage and Transportation Engineering — Shenyang University of Chemical Technology (Bachelor's)	oil-and-gas-storage-and-transportation-engineering-shenyang-university-of-chemical-technol	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 4/8
Polymer Materials and Engineering — Shenyang University of Chemical Technology (Bachelor's)	polymer-materials-and-engineering-shenyang-university-of-chemical-technology-bachelor-s	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 4/8
International Economics and Trade — Shenyang University of Chemical Technology (Bachelor's)	international-economics-and-trade-shenyang-university-of-chemical-technology-bachelor-s	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 5/8
Environmental Engineering — Shenyang University of Chemical Technology (Bachelor's)	environmental-engineering-shenyang-university-of-chemical-technology-bachelor-s	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 4/7
Chinese Language Programs — Shenyang University of Chemical Technology (Non-degree)	chinese-language-programs-shenyang-university-of-chemical-technology-non-degree	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 4/8
Software Engineering — Shenyang University of Chemical Technology (Bachelor's)	software-engineering-shenyang-university-of-chemical-technology-bachelor-s	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 4/7
Electronics Science and Technology — Shenyang University of Chemical Technology (Bachelor's)	electronics-science-and-technology-shenyang-university-of-chemical-technology-bachelor-s	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 5/8
Business Administration — Shenyang University of Chemical Technology (Bachelor's)	business-administration-shenyang-university-of-chemical-technology-bachelor-s	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 4/7
Electrical Engineering and Automation — Shenyang University of Chemical Technology (Bachelor's)	electrical-engineering-and-automation-shenyang-university-of-chemical-technology-bachelor-	Shenyang University of Chemical Technology	https://www.syuct.edu.cn/gjjy/info/1099/1091.htm	www.syuct.edu.cn	200	Setting and Implementation of Scholarship and Subsidy for International Students in Shenyang University of Chemical Technology   -国际教育学院	title match 4/8
Javelina Graduate Scholarship at Texas A&M University, Kingsville(Graduate students) 2026	javelina-graduate-scholarship-at-texas-a-m-university-kingsville-graduate-students-2026	Texas A&M University - Kingsville (TAMUK)	https://www.tamuk.edu/enrollment-management/scholarships/graduate-students/index.html	www.tamuk.edu	200	University Scholarships | Texas A&amp;M University Kingsville	title match 4/8
Academic Summer Programs Scholarship at Taylor University 2026	academic-summer-programs-scholarship-at-taylor-university-2026	Taylor's University	https://www.taylor.edu/admissions/tuition-and-funding/scholarships	www.taylor.edu	200	Available Scholarships for Taylor Students | Taylor University Upland, IN	title match 3/6
TCA Study Abroad Scholarships for American Students of Minority and Heritage Communities 2026	tca-study-abroad-scholarships-for-american-students-of-minority-and-heritage-communities-2026	Turkish Coalition of America	https://www.tc-america.org/scholarships/study-abroad-in-turkey-for-american-%20minority-students/about-53.htm#how-to-apply	www.tc-america.org	200	TCA Study Abroad Scholarships for American Students of Minority and Heritage Communities	title match 8/8
Global Excellence Scholarship at Teesside University 2025	global-excellence-scholarship-at-teesside-university-2025	Teesside University, Middlesbrough	https://www.tees.ac.uk/sections/international/global_excellence_scholarship.cfm	www.tees.ac.uk	200	Global Excellence Scholarship | International | Teesside University	title match 5/5
Brittan Scholarship at Teesside University 2026	brittan-scholarship-at-teesside-university-2026	Teesside University, Middlesbrough	https://www.tees.ac.uk/sections/fulltime/scholarships_brittan.cfm	www.tees.ac.uk	200	Brittan Scholarship | Undergraduate study | Teesside University	title match 4/4
Academic Excellence Award at Teesside university 2025/26	academic-excellence-award-at-teesside-university-2025-26	Teesside University, Middlesbrough	https://www.tees.ac.uk/sections/postgrad/academic_excellence_award.cfm	www.tees.ac.uk	200	Academic Excellence Award | Postgraduate study | Teesside University	title match 5/5
Alumni Scholarship at Teesside University 2026	alumni-scholarship-at-teesside-university-2026	Teesside University, Middlesbrough	https://www.tees.ac.uk/sections/international/scholarships.cfm	www.tees.ac.uk	200	Scholarships & funding | International | Teesside University	title match 3/4
Beth Mead Scholarship at Teesside University 2026-27	beth-mead-scholarship-at-teesside-university-2026-27	Teesside University, Middlesbrough	https://www.tees.ac.uk/sections/sport/beth_mead_scholarship.cfm	www.tees.ac.uk	200	Beth Mead Scholarship | Teesside Sport | Teesside University	title match 3/3
Teesside University Advance 2025-26	teesside-university-advance-2025-26	Teesside University, Middlesbrough	https://www.tees.ac.uk/sections/fulltime/advance.cfm	www.tees.ac.uk	200	Advance | Undergraduate study | Teesside University	title match 3/3
Performance Sport Scholarship at Teesside University 2026	performance-sport-scholarship-at-teesside-university-2026	Teesside University, Middlesbrough	https://www.tees.ac.uk/sections/sport/performance_sport_scholarships.cfm	www.tees.ac.uk	200	Scholarship Programme | Teesside Sport | Teesside University	title match 4/5
Dr Ken Home Scholarship at Teesside University 2026	dr-ken-home-scholarship-at-teesside-university-2026	Teesside University, Middlesbrough	https://www.tees.ac.uk/sections/fulltime/scholarships_home.cfm	www.tees.ac.uk	200	Dr Ken Home Scholarship | Undergraduate study | Teesside University	title match 3/3
